student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
287980,2022-08-25,NULL,NULL,NULL,NULL
287981,2022-08-25,NULL,NULL,NULL,NULL
287982,2022-08-25,NULL,NULL,NULL,NULL
287983,2022-08-25,NULL,NULL,NULL,NULL
287984,2022-08-25,NULL,NULL,NULL,NULL
287985,2022-08-25,NULL,NULL,NULL,NULL
287986,2022-08-25,NULL,NULL,NULL,NULL
287987,2022-08-25,NULL,NULL,NULL,NULL
287988,2022-08-25,NULL,NULL,NULL,NULL
287989,2022-08-25,NULL,NULL,NULL,NULL
287990,2022-08-25,NULL,NULL,NULL,NULL
287991,2022-08-25,NULL,NULL,NULL,NULL
287992,2022-08-25,NULL,NULL,NULL,NULL
287993,2022-08-25,NULL,2022-08-25,NULL,NULL
287994,2022-08-25,NULL,NULL,NULL,NULL
287995,2022-08-25,NULL,NULL,NULL,NULL
287996,2022-08-25,NULL,NULL,NULL,NULL
287997,2022-08-25,NULL,NULL,NULL,NULL
287998,2022-08-25,NULL,NULL,NULL,NULL
287999,2022-08-25,NULL,NULL,NULL,NULL
288000,2022-08-25,NULL,NULL,NULL,NULL
288001,2022-08-25,NULL,NULL,NULL,NULL
288002,2022-08-25,NULL,NULL,NULL,NULL
288003,2022-08-25,NULL,2022-08-25,NULL,NULL
288004,2022-08-25,NULL,NULL,NULL,NULL
288005,2022-08-25,NULL,NULL,NULL,NULL
288006,2022-08-25,NULL,NULL,NULL,NULL
288007,2022-08-25,NULL,NULL,NULL,NULL
288008,2022-08-25,NULL,NULL,NULL,NULL
288009,2022-08-25,NULL,NULL,NULL,NULL
288010,2022-08-25,NULL,NULL,NULL,NULL
288011,2022-08-25,NULL,NULL,NULL,NULL
288012,2022-08-25,NULL,NULL,NULL,NULL
288013,2022-08-25,NULL,NULL,NULL,NULL
288014,2022-08-25,NULL,NULL,NULL,NULL
288015,2022-08-25,NULL,NULL,NULL,NULL
288016,2022-08-25,NULL,NULL,NULL,NULL
288017,2022-08-25,NULL,NULL,NULL,NULL
288018,2022-08-25,NULL,NULL,NULL,NULL
288019,2022-08-25,NULL,NULL,NULL,NULL
288020,2022-08-25,NULL,NULL,NULL,NULL
288021,2022-08-25,NULL,2022-10-11,NULL,NULL
288022,2022-08-25,NULL,NULL,NULL,NULL
288023,2022-08-25,NULL,NULL,NULL,NULL
288024,2022-08-25,NULL,NULL,NULL,NULL
288025,2022-08-25,NULL,NULL,NULL,NULL
288026,2022-08-25,NULL,NULL,NULL,NULL
288027,2022-08-25,NULL,NULL,NULL,NULL
288028,2022-08-25,NULL,NULL,NULL,NULL
288029,2022-08-25,NULL,NULL,NULL,NULL
288030,2022-08-25,NULL,NULL,NULL,NULL
288031,2022-08-25,NULL,NULL,NULL,NULL
288032,2022-08-25,NULL,NULL,NULL,NULL
288033,2022-08-25,NULL,NULL,NULL,NULL
288034,2022-08-25,NULL,NULL,NULL,NULL
288035,2022-08-25,NULL,NULL,NULL,NULL
288036,2022-08-25,NULL,NULL,NULL,NULL
288037,2022-08-25,NULL,NULL,NULL,NULL
288038,2022-08-25,NULL,2022-08-25,NULL,NULL
288039,2022-08-25,NULL,NULL,NULL,NULL
288040,2022-08-25,NULL,NULL,NULL,NULL
288041,2022-08-25,NULL,2022-08-25,NULL,NULL
288042,2022-08-25,NULL,NULL,NULL,NULL
288043,2022-08-25,NULL,NULL,NULL,NULL
288044,2022-08-25,NULL,NULL,NULL,NULL
288045,2022-08-25,NULL,NULL,NULL,NULL
288046,2022-08-25,NULL,NULL,NULL,NULL
288047,2022-08-25,NULL,NULL,NULL,NULL
288048,2022-08-25,NULL,NULL,NULL,NULL
288049,2022-08-25,NULL,NULL,NULL,NULL
288050,2022-08-25,NULL,NULL,NULL,NULL
288051,2022-08-25,NULL,NULL,NULL,NULL
288052,2022-08-25,NULL,NULL,NULL,NULL
288053,2022-08-25,NULL,NULL,NULL,NULL
288054,2022-08-25,NULL,NULL,NULL,NULL
288055,2022-08-25,NULL,NULL,NULL,NULL
288056,2022-08-25,NULL,NULL,NULL,NULL
288057,2022-08-25,NULL,NULL,NULL,NULL
288058,2022-08-25,NULL,NULL,NULL,NULL
288059,2022-08-25,NULL,NULL,NULL,NULL
288060,2022-08-25,NULL,NULL,NULL,NULL
288061,2022-08-25,NULL,NULL,NULL,NULL
288062,2022-08-25,NULL,NULL,NULL,NULL
288063,2022-08-25,NULL,NULL,NULL,NULL
288064,2022-08-25,NULL,NULL,NULL,NULL
288065,2022-08-25,NULL,NULL,NULL,NULL
288066,2022-08-25,NULL,NULL,NULL,NULL
288067,2022-08-25,NULL,NULL,NULL,NULL
288068,2022-08-25,NULL,NULL,NULL,NULL
288069,2022-08-25,NULL,NULL,NULL,NULL
288070,2022-08-25,NULL,NULL,NULL,NULL
288071,2022-08-25,NULL,2022-09-19,NULL,NULL
288072,2022-08-25,NULL,NULL,NULL,NULL
288073,2022-08-25,NULL,NULL,NULL,NULL
288074,2022-08-25,NULL,NULL,NULL,NULL
288075,2022-08-25,NULL,2022-08-25,NULL,NULL
288076,2022-08-25,NULL,2022-08-25,NULL,NULL
288077,2022-08-25,NULL,2022-08-25,NULL,NULL
288078,2022-08-25,NULL,NULL,NULL,NULL
288079,2022-08-25,NULL,NULL,NULL,NULL
288080,2022-08-25,NULL,NULL,NULL,NULL
288081,2022-08-25,NULL,NULL,NULL,NULL
288082,2022-08-25,NULL,NULL,NULL,NULL
288083,2022-08-25,NULL,NULL,NULL,NULL
288084,2022-08-25,NULL,NULL,NULL,NULL
288085,2022-08-25,NULL,NULL,NULL,NULL
288086,2022-08-25,NULL,NULL,NULL,NULL
288087,2022-08-25,NULL,NULL,NULL,NULL
288088,2022-08-25,NULL,NULL,NULL,NULL
288089,2022-08-25,NULL,NULL,NULL,NULL
288090,2022-08-25,NULL,NULL,NULL,NULL
288091,2022-08-25,NULL,NULL,NULL,NULL
288092,2022-08-25,NULL,NULL,NULL,NULL
288093,2022-08-25,NULL,NULL,NULL,NULL
288094,2022-08-25,NULL,NULL,NULL,NULL
288095,2022-08-25,NULL,NULL,NULL,NULL
288096,2022-08-25,NULL,NULL,NULL,NULL
288097,2022-08-25,NULL,NULL,NULL,NULL
288098,2022-08-25,NULL,2022-08-25,NULL,NULL
288099,2022-08-25,NULL,NULL,NULL,NULL
288100,2022-08-25,NULL,NULL,NULL,NULL
288101,2022-08-25,NULL,NULL,NULL,NULL
288102,2022-08-26,NULL,NULL,NULL,NULL
288103,2022-08-26,NULL,NULL,NULL,NULL
288104,2022-08-26,NULL,NULL,NULL,NULL
288105,2022-08-26,NULL,NULL,NULL,NULL
288106,2022-08-26,NULL,NULL,NULL,NULL
288107,2022-08-26,NULL,NULL,NULL,NULL
288108,2022-08-26,NULL,NULL,NULL,NULL
288109,2022-08-26,NULL,NULL,NULL,NULL
288110,2022-08-26,NULL,NULL,NULL,NULL
288111,2022-08-26,NULL,NULL,NULL,NULL
288112,2022-08-26,NULL,NULL,NULL,NULL
288113,2022-08-26,NULL,NULL,NULL,NULL
288114,2022-08-26,NULL,NULL,NULL,NULL
288115,2022-08-26,NULL,NULL,NULL,NULL
288116,2022-08-26,NULL,NULL,NULL,NULL
288117,2022-08-26,NULL,NULL,NULL,NULL
288118,2022-08-26,NULL,NULL,NULL,NULL
288119,2022-08-26,NULL,NULL,NULL,NULL
288120,2022-08-26,NULL,NULL,NULL,NULL
288121,2022-08-26,NULL,NULL,NULL,NULL
288122,2022-08-26,NULL,2022-08-26,NULL,NULL
288123,2022-08-26,NULL,NULL,NULL,NULL
288124,2022-08-26,NULL,NULL,NULL,NULL
288125,2022-08-26,NULL,NULL,NULL,NULL
288126,2022-08-26,NULL,NULL,NULL,NULL
288127,2022-08-26,NULL,NULL,NULL,NULL
288128,2022-08-26,NULL,NULL,NULL,NULL
288129,2022-08-26,NULL,NULL,NULL,NULL
288130,2022-08-26,NULL,NULL,NULL,NULL
288131,2022-08-26,NULL,NULL,NULL,NULL
288132,2022-08-26,NULL,NULL,NULL,NULL
288133,2022-08-26,NULL,NULL,NULL,NULL
288134,2022-08-26,NULL,NULL,NULL,NULL
288135,2022-08-26,NULL,NULL,NULL,NULL
288136,2022-08-26,NULL,NULL,NULL,NULL
288137,2022-08-26,NULL,NULL,NULL,NULL
288138,2022-08-26,NULL,NULL,NULL,NULL
288139,2022-08-26,NULL,NULL,NULL,NULL
288140,2022-08-26,NULL,2022-08-30,NULL,NULL
288141,2022-08-26,NULL,NULL,NULL,NULL
288142,2022-08-26,NULL,2022-08-26,NULL,NULL
288143,2022-08-26,NULL,NULL,NULL,NULL
288144,2022-08-26,NULL,NULL,NULL,NULL
288145,2022-08-26,NULL,NULL,NULL,NULL
288146,2022-08-26,NULL,NULL,NULL,NULL
288147,2022-08-26,NULL,NULL,NULL,NULL
288148,2022-08-26,NULL,NULL,NULL,NULL
288149,2022-08-26,NULL,NULL,NULL,NULL
288150,2022-08-26,NULL,NULL,NULL,NULL
288151,2022-08-26,NULL,NULL,NULL,NULL
288152,2022-08-26,NULL,NULL,NULL,NULL
288153,2022-08-26,NULL,NULL,NULL,NULL
288154,2022-08-26,NULL,NULL,NULL,NULL
288155,2022-08-26,NULL,NULL,NULL,NULL
288156,2022-08-26,NULL,NULL,NULL,NULL
288157,2022-08-26,NULL,NULL,NULL,NULL
288158,2022-08-26,NULL,NULL,NULL,NULL
288159,2022-08-26,NULL,NULL,NULL,NULL
288160,2022-08-26,NULL,NULL,NULL,NULL
288161,2022-08-26,NULL,NULL,NULL,NULL
288162,2022-08-26,NULL,NULL,NULL,NULL
288163,2022-08-26,NULL,NULL,NULL,NULL
288164,2022-08-26,NULL,NULL,NULL,NULL
288165,2022-08-26,NULL,NULL,NULL,NULL
288166,2022-08-26,NULL,NULL,NULL,NULL
288167,2022-08-26,NULL,NULL,NULL,NULL
288168,2022-08-26,NULL,NULL,NULL,NULL
288169,2022-08-26,NULL,NULL,NULL,NULL
288170,2022-08-26,NULL,NULL,NULL,NULL
288171,2022-08-26,NULL,NULL,NULL,NULL
288172,2022-08-26,NULL,NULL,NULL,NULL
288173,2022-08-26,NULL,NULL,NULL,NULL
288174,2022-08-26,NULL,NULL,NULL,NULL
288175,2022-08-26,NULL,NULL,NULL,NULL
288176,2022-08-26,NULL,NULL,NULL,NULL
288177,2022-08-26,NULL,NULL,NULL,NULL
288178,2022-08-26,NULL,NULL,NULL,NULL
288179,2022-08-26,NULL,NULL,NULL,NULL
288180,2022-08-26,NULL,NULL,NULL,NULL
288181,2022-08-26,NULL,NULL,NULL,NULL
288182,2022-08-26,NULL,NULL,NULL,NULL
288183,2022-08-26,NULL,NULL,NULL,NULL
288184,2022-08-26,NULL,NULL,NULL,NULL
288185,2022-08-26,NULL,NULL,NULL,NULL
288186,2022-08-26,NULL,NULL,NULL,NULL
288187,2022-08-26,NULL,NULL,NULL,NULL
288188,2022-08-26,NULL,NULL,NULL,NULL
288189,2022-08-26,NULL,NULL,NULL,NULL
288190,2022-08-26,NULL,NULL,NULL,NULL
288191,2022-08-26,NULL,NULL,NULL,NULL
288192,2022-08-26,NULL,NULL,NULL,NULL
288193,2022-08-26,NULL,NULL,NULL,NULL
288194,2022-08-26,NULL,NULL,NULL,NULL
288195,2022-08-26,NULL,NULL,NULL,NULL
288196,2022-08-26,NULL,NULL,NULL,NULL
288197,2022-08-26,NULL,NULL,NULL,NULL
288198,2022-08-26,NULL,NULL,NULL,NULL
288199,2022-08-26,NULL,NULL,NULL,NULL
288200,2022-08-26,NULL,NULL,NULL,NULL
288204,2022-08-26,NULL,NULL,NULL,NULL
288205,2022-08-26,NULL,NULL,NULL,NULL
288207,2022-08-26,NULL,NULL,NULL,NULL
288209,2022-08-26,NULL,NULL,NULL,NULL
288211,2022-08-26,NULL,NULL,NULL,NULL
288213,2022-08-26,NULL,NULL,NULL,NULL
288215,2022-08-26,NULL,NULL,NULL,NULL
288219,2022-08-26,NULL,NULL,NULL,NULL
288222,2022-08-26,NULL,NULL,NULL,NULL
288226,2022-08-26,NULL,NULL,NULL,NULL
288227,2022-08-26,NULL,NULL,NULL,NULL
288229,2022-08-26,NULL,NULL,NULL,NULL
288230,2022-08-26,NULL,NULL,NULL,NULL
288231,2022-08-26,NULL,NULL,NULL,NULL
288233,2022-08-26,NULL,NULL,NULL,NULL
288234,2022-08-26,NULL,NULL,NULL,NULL
288235,2022-08-26,NULL,NULL,NULL,NULL
288236,2022-08-27,NULL,NULL,NULL,NULL
288237,2022-08-27,NULL,NULL,NULL,NULL
288238,2022-08-27,NULL,NULL,NULL,NULL
288239,2022-08-27,NULL,NULL,NULL,NULL
288240,2022-08-27,NULL,NULL,NULL,NULL
288241,2022-08-27,NULL,NULL,NULL,NULL
288242,2022-08-27,NULL,NULL,NULL,NULL
288243,2022-08-27,NULL,NULL,NULL,NULL
288244,2022-08-27,NULL,NULL,NULL,NULL
288246,2022-08-27,NULL,NULL,NULL,NULL
288247,2022-08-27,NULL,NULL,NULL,NULL
288248,2022-08-27,NULL,NULL,NULL,NULL
288249,2022-08-27,NULL,NULL,NULL,NULL
288250,2022-08-27,NULL,NULL,NULL,NULL
288251,2022-08-27,NULL,NULL,NULL,NULL
288252,2022-08-27,NULL,NULL,NULL,NULL
288253,2022-08-27,NULL,NULL,NULL,NULL
288254,2022-08-27,NULL,NULL,NULL,NULL
288255,2022-08-27,NULL,NULL,NULL,NULL
288256,2022-08-27,NULL,NULL,NULL,NULL
288257,2022-08-27,NULL,NULL,NULL,NULL
288258,2022-08-27,NULL,NULL,NULL,NULL
288259,2022-08-27,NULL,NULL,NULL,NULL
288260,2022-08-27,NULL,NULL,NULL,NULL
288261,2022-08-27,NULL,NULL,NULL,NULL
288262,2022-08-27,NULL,NULL,NULL,NULL
288263,2022-08-27,NULL,NULL,NULL,NULL
288264,2022-08-27,NULL,NULL,NULL,NULL
288265,2022-08-27,NULL,NULL,NULL,NULL
288266,2022-08-27,NULL,NULL,NULL,NULL
288267,2022-08-27,NULL,NULL,NULL,NULL
288268,2022-08-27,NULL,NULL,NULL,NULL
288269,2022-08-27,NULL,2022-08-27,NULL,NULL
288270,2022-08-27,NULL,NULL,NULL,NULL
288271,2022-08-27,NULL,NULL,NULL,NULL
288272,2022-08-27,NULL,NULL,NULL,NULL
288274,2022-08-27,NULL,NULL,NULL,NULL
288275,2022-08-27,NULL,NULL,NULL,NULL
288276,2022-08-27,NULL,NULL,NULL,NULL
288277,2022-08-27,NULL,NULL,NULL,NULL
288278,2022-08-27,NULL,NULL,NULL,NULL
288279,2022-08-27,NULL,NULL,NULL,NULL
288280,2022-08-27,NULL,NULL,NULL,NULL
288281,2022-08-27,NULL,NULL,NULL,NULL
288282,2022-08-27,NULL,NULL,NULL,NULL
288283,2022-08-27,NULL,NULL,NULL,NULL
288284,2022-08-27,NULL,2022-08-31,NULL,NULL
288285,2022-08-27,NULL,NULL,NULL,NULL
288286,2022-08-27,NULL,NULL,NULL,NULL
288287,2022-08-27,NULL,NULL,NULL,NULL
288288,2022-08-27,NULL,NULL,NULL,NULL
288289,2022-08-27,NULL,NULL,NULL,NULL
288290,2022-08-27,NULL,NULL,NULL,NULL
288291,2022-08-27,NULL,NULL,NULL,NULL
288292,2022-08-27,NULL,NULL,NULL,NULL
288294,2022-08-27,NULL,NULL,NULL,NULL
288295,2022-08-27,NULL,NULL,NULL,NULL
288296,2022-08-27,NULL,NULL,NULL,NULL
288297,2022-08-27,NULL,NULL,NULL,NULL
288298,2022-08-27,NULL,NULL,NULL,NULL
288299,2022-08-27,NULL,NULL,NULL,NULL
288300,2022-08-27,NULL,NULL,NULL,NULL
288301,2022-08-27,NULL,NULL,NULL,NULL
288302,2022-08-27,NULL,NULL,NULL,NULL
288303,2022-08-27,NULL,NULL,NULL,NULL
288304,2022-08-27,NULL,NULL,NULL,NULL
288305,2022-08-27,NULL,NULL,NULL,NULL
288306,2022-08-27,NULL,NULL,NULL,NULL
288307,2022-08-27,NULL,NULL,NULL,NULL
288308,2022-08-27,NULL,NULL,NULL,NULL
288309,2022-08-27,NULL,NULL,NULL,NULL
288310,2022-08-27,NULL,NULL,NULL,NULL
288311,2022-08-27,NULL,NULL,NULL,NULL
288312,2022-08-27,NULL,2022-08-27,NULL,NULL
288313,2022-08-27,NULL,NULL,NULL,NULL
288314,2022-08-27,NULL,NULL,NULL,NULL
288315,2022-08-27,NULL,2022-08-27,NULL,NULL
288316,2022-08-27,NULL,NULL,NULL,NULL
288317,2022-08-27,NULL,NULL,NULL,NULL
288318,2022-08-27,NULL,NULL,NULL,NULL
288319,2022-08-27,NULL,2023-06-03,NULL,NULL
288320,2022-08-27,NULL,NULL,NULL,NULL
288321,2022-08-27,NULL,NULL,NULL,NULL
288322,2022-08-27,NULL,NULL,NULL,NULL
288323,2022-08-27,NULL,NULL,NULL,NULL
288324,2022-08-27,NULL,NULL,NULL,NULL
288326,2022-08-27,NULL,NULL,NULL,NULL
288327,2022-08-27,NULL,NULL,NULL,NULL
288328,2022-08-27,NULL,NULL,NULL,NULL
288330,2022-08-27,NULL,NULL,NULL,NULL
288331,2022-08-27,NULL,NULL,NULL,NULL
288332,2022-08-27,NULL,NULL,NULL,NULL
288333,2022-08-27,NULL,NULL,NULL,NULL
288334,2022-08-27,NULL,NULL,NULL,NULL
288335,2022-08-27,NULL,NULL,NULL,NULL
288336,2022-08-27,NULL,NULL,NULL,NULL
288337,2022-08-27,NULL,NULL,NULL,NULL
288338,2022-08-27,NULL,NULL,NULL,NULL
288339,2022-08-27,NULL,NULL,NULL,NULL
288340,2022-08-27,NULL,NULL,NULL,NULL
288341,2022-08-27,NULL,NULL,NULL,NULL
288342,2022-08-27,NULL,NULL,NULL,NULL
288343,2022-08-27,NULL,NULL,NULL,NULL
288344,2022-08-27,NULL,NULL,NULL,NULL
288345,2022-08-27,NULL,2022-08-28,NULL,NULL
288346,2022-08-27,NULL,NULL,NULL,NULL
288347,2022-08-27,NULL,NULL,NULL,NULL
288348,2022-08-27,NULL,NULL,NULL,NULL
288349,2022-08-27,NULL,NULL,NULL,NULL
288350,2022-08-27,NULL,NULL,NULL,NULL
288351,2022-08-27,NULL,NULL,NULL,NULL
288352,2022-08-27,NULL,NULL,NULL,NULL
288353,2022-08-27,NULL,NULL,NULL,NULL
288356,2022-08-27,NULL,NULL,NULL,NULL
288357,2022-08-27,NULL,NULL,NULL,NULL
288358,2022-08-27,NULL,NULL,NULL,NULL
288359,2022-08-27,NULL,2022-08-27,NULL,NULL
288360,2022-08-27,NULL,NULL,NULL,NULL
288361,2022-08-27,NULL,NULL,NULL,NULL
288362,2022-08-27,NULL,NULL,NULL,NULL
288363,2022-08-27,NULL,NULL,NULL,NULL
288364,2022-08-27,NULL,NULL,NULL,NULL
288365,2022-08-28,NULL,NULL,NULL,NULL
288366,2022-08-28,NULL,NULL,NULL,NULL
288367,2022-08-28,NULL,2023-08-03,NULL,NULL
288368,2022-08-28,NULL,NULL,NULL,NULL
288369,2022-08-28,NULL,NULL,NULL,NULL
288370,2022-08-28,NULL,NULL,NULL,NULL
288371,2022-08-28,NULL,NULL,NULL,NULL
288372,2022-08-28,NULL,NULL,NULL,NULL
288373,2022-08-28,NULL,NULL,NULL,NULL
288374,2022-08-28,NULL,NULL,NULL,NULL
288375,2022-08-28,NULL,NULL,NULL,NULL
288376,2022-08-28,NULL,NULL,NULL,NULL
288377,2022-08-28,NULL,NULL,NULL,NULL
288378,2022-08-28,NULL,NULL,NULL,NULL
288379,2022-08-28,NULL,NULL,NULL,NULL
288380,2022-08-28,NULL,NULL,NULL,NULL
288381,2022-08-28,NULL,NULL,NULL,NULL
288382,2022-08-28,NULL,NULL,NULL,NULL
288383,2022-08-28,NULL,NULL,NULL,NULL
288384,2022-08-28,NULL,NULL,NULL,NULL
288385,2022-08-28,NULL,NULL,NULL,NULL
288386,2022-08-28,NULL,NULL,NULL,NULL
288387,2022-08-28,NULL,NULL,NULL,NULL
288388,2022-08-28,NULL,NULL,NULL,NULL
288389,2022-08-28,NULL,NULL,NULL,NULL
288390,2022-08-28,NULL,NULL,NULL,NULL
288391,2022-08-28,NULL,NULL,NULL,NULL
288392,2022-08-28,NULL,2022-08-30,NULL,NULL
288393,2022-08-28,NULL,NULL,NULL,NULL
288394,2022-08-28,NULL,NULL,NULL,NULL
288395,2022-08-28,NULL,NULL,NULL,NULL
288396,2022-08-28,NULL,NULL,NULL,NULL
288397,2022-08-28,NULL,NULL,NULL,NULL
288398,2022-08-28,NULL,NULL,NULL,NULL
288399,2022-08-28,NULL,NULL,NULL,NULL
288400,2022-08-28,NULL,NULL,NULL,NULL
288401,2022-08-28,NULL,NULL,NULL,NULL
288402,2022-08-28,NULL,NULL,NULL,NULL
288403,2022-08-28,NULL,NULL,NULL,NULL
288404,2022-08-28,NULL,NULL,NULL,NULL
288405,2022-08-28,NULL,NULL,NULL,NULL
288406,2022-08-28,NULL,NULL,NULL,NULL
288407,2022-08-28,NULL,NULL,NULL,NULL
288408,2022-08-28,NULL,NULL,NULL,NULL
288409,2022-08-28,NULL,NULL,NULL,NULL
288410,2022-08-28,NULL,NULL,NULL,NULL
288411,2022-08-28,NULL,NULL,NULL,NULL
288412,2022-08-28,NULL,NULL,NULL,NULL
288413,2022-08-28,NULL,NULL,NULL,NULL
288414,2022-08-28,NULL,NULL,NULL,NULL
288415,2022-08-28,NULL,NULL,NULL,NULL
288416,2022-08-28,NULL,2023-01-15,NULL,NULL
288417,2022-08-28,NULL,NULL,NULL,NULL
288418,2022-08-28,NULL,NULL,NULL,NULL
288419,2022-08-28,NULL,NULL,NULL,NULL
288420,2022-08-28,NULL,NULL,NULL,NULL
288421,2022-08-28,NULL,NULL,NULL,NULL
288422,2022-08-28,NULL,NULL,NULL,NULL
288423,2022-08-28,NULL,NULL,NULL,NULL
288424,2022-08-28,NULL,NULL,NULL,NULL
288425,2022-08-28,NULL,NULL,NULL,NULL
288426,2022-08-28,NULL,2022-08-28,NULL,NULL
288427,2022-08-28,NULL,NULL,NULL,NULL
288428,2022-08-28,NULL,NULL,NULL,NULL
288429,2022-08-28,NULL,NULL,NULL,NULL
288430,2022-08-28,NULL,2022-08-28,NULL,NULL
288431,2022-08-28,NULL,NULL,NULL,NULL
288432,2022-08-28,NULL,NULL,NULL,NULL
288433,2022-08-28,NULL,NULL,NULL,NULL
288434,2022-08-28,NULL,NULL,NULL,NULL
288435,2022-08-28,NULL,2022-11-12,NULL,NULL
288436,2022-08-28,NULL,NULL,NULL,NULL
288437,2022-08-28,NULL,2023-05-20,NULL,NULL
288438,2022-08-28,NULL,NULL,NULL,NULL
288439,2022-08-28,NULL,NULL,NULL,NULL
288440,2022-08-28,NULL,NULL,NULL,NULL
288441,2022-08-28,NULL,NULL,NULL,NULL
288442,2022-08-28,NULL,2022-09-02,NULL,NULL
288443,2022-08-28,NULL,NULL,NULL,NULL
288444,2022-08-28,NULL,NULL,NULL,NULL
288445,2022-08-28,NULL,NULL,NULL,NULL
288446,2022-08-28,NULL,NULL,NULL,NULL
288447,2022-08-28,NULL,NULL,NULL,NULL
288448,2022-08-28,NULL,NULL,NULL,NULL
288449,2022-08-28,NULL,NULL,NULL,NULL
288450,2022-08-28,NULL,NULL,NULL,NULL
288451,2022-08-28,NULL,NULL,NULL,NULL
288452,2022-08-28,NULL,NULL,NULL,NULL
288453,2022-08-28,NULL,NULL,NULL,NULL
288454,2022-08-28,NULL,NULL,NULL,NULL
288455,2022-08-28,NULL,NULL,NULL,NULL
288456,2022-08-28,NULL,NULL,NULL,NULL
288457,2022-08-28,NULL,NULL,NULL,NULL
288458,2022-08-28,NULL,NULL,NULL,NULL
288459,2022-08-28,NULL,NULL,NULL,NULL
288460,2022-08-28,NULL,NULL,NULL,NULL
288461,2022-08-28,NULL,NULL,NULL,NULL
288462,2022-08-28,NULL,NULL,NULL,NULL
288463,2022-08-28,NULL,NULL,NULL,NULL
288464,2022-08-28,NULL,NULL,NULL,NULL
288465,2022-08-28,NULL,NULL,NULL,NULL
288466,2022-08-28,NULL,NULL,NULL,NULL
288467,2022-08-28,NULL,NULL,NULL,NULL
288468,2022-08-28,NULL,NULL,NULL,NULL
288469,2022-08-28,NULL,NULL,NULL,NULL
288470,2022-08-28,NULL,NULL,NULL,NULL
288471,2022-08-28,NULL,NULL,NULL,NULL
288472,2022-08-28,NULL,NULL,NULL,NULL
288473,2022-08-28,NULL,NULL,NULL,NULL
288474,2022-08-28,NULL,NULL,NULL,NULL
288475,2022-08-28,NULL,NULL,NULL,NULL
288476,2022-08-28,NULL,NULL,NULL,NULL
288477,2022-08-28,NULL,NULL,NULL,NULL
288478,2022-08-28,NULL,NULL,NULL,NULL
288479,2022-08-28,NULL,NULL,NULL,NULL
288480,2022-08-28,NULL,NULL,NULL,NULL
288481,2022-08-28,NULL,NULL,NULL,NULL
288482,2022-08-28,NULL,NULL,NULL,NULL
288483,2022-08-28,NULL,NULL,NULL,NULL
288484,2022-08-28,NULL,2022-08-29,NULL,NULL
288485,2022-08-28,NULL,NULL,NULL,NULL
288486,2022-08-28,NULL,NULL,NULL,NULL
288487,2022-08-28,NULL,2022-09-01,NULL,NULL
288488,2022-08-28,NULL,NULL,NULL,NULL
288489,2022-08-28,NULL,NULL,NULL,NULL
288490,2022-08-28,NULL,NULL,NULL,NULL
288491,2022-08-29,NULL,NULL,NULL,NULL
288492,2022-08-29,NULL,NULL,NULL,NULL
288493,2022-08-29,NULL,NULL,NULL,NULL
288494,2022-08-29,NULL,NULL,NULL,NULL
288495,2022-08-29,NULL,NULL,NULL,NULL
288496,2022-08-29,NULL,NULL,NULL,NULL
288497,2022-08-29,NULL,NULL,NULL,NULL
288498,2022-08-29,NULL,NULL,NULL,NULL
288499,2022-08-29,NULL,NULL,NULL,NULL
288500,2022-08-29,NULL,NULL,NULL,NULL
288501,2022-08-29,NULL,NULL,NULL,NULL
288502,2022-08-29,NULL,NULL,NULL,NULL
288503,2022-08-29,NULL,NULL,NULL,NULL
288504,2022-08-29,NULL,NULL,NULL,NULL
288505,2022-08-29,NULL,2022-08-31,NULL,NULL
288506,2022-08-29,NULL,NULL,NULL,NULL
288507,2022-08-29,NULL,NULL,NULL,NULL
288508,2022-08-29,NULL,NULL,NULL,NULL
288509,2022-08-29,NULL,NULL,NULL,NULL
288510,2022-08-29,NULL,NULL,NULL,NULL
288511,2022-08-29,NULL,NULL,NULL,NULL
288512,2022-08-29,NULL,NULL,NULL,NULL
288513,2022-08-29,NULL,NULL,NULL,NULL
288514,2022-08-29,NULL,NULL,NULL,NULL
288515,2022-08-29,NULL,NULL,NULL,NULL
288516,2022-08-29,NULL,NULL,NULL,NULL
288517,2022-08-29,NULL,NULL,NULL,NULL
288518,2022-08-29,NULL,NULL,NULL,NULL
288519,2022-08-29,NULL,NULL,NULL,NULL
288520,2022-08-29,NULL,NULL,NULL,NULL
288521,2022-08-29,NULL,NULL,NULL,NULL
288522,2022-08-29,NULL,NULL,NULL,NULL
288523,2022-08-29,NULL,NULL,NULL,NULL
288524,2022-08-29,NULL,NULL,NULL,NULL
288525,2022-08-29,NULL,NULL,NULL,NULL
288526,2022-08-29,NULL,NULL,NULL,NULL
288527,2022-08-29,NULL,NULL,NULL,NULL
288528,2022-08-29,NULL,NULL,NULL,NULL
288529,2022-08-29,NULL,NULL,NULL,NULL
288530,2022-08-29,NULL,NULL,NULL,NULL
288531,2022-08-29,NULL,NULL,NULL,NULL
288532,2022-08-29,NULL,NULL,NULL,NULL
288533,2022-08-29,NULL,2022-08-29,NULL,NULL
288534,2022-08-29,NULL,NULL,NULL,NULL
288535,2022-08-29,NULL,NULL,NULL,NULL
288536,2022-08-29,NULL,NULL,NULL,NULL
288537,2022-08-29,NULL,NULL,NULL,NULL
